-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-9.565217391304348116e-01,-0.000000000000000000e+00
-9.130434782608696231e-01,-0.000000000000000000e+00
-8.695652173913043237e-01,-0.000000000000000000e+00
-8.260869565217391353e-01,-0.000000000000000000e+00
-7.826086956521739468e-01,-0.000000000000000000e+00
-7.391304347826086474e-01,-0.000000000000000000e+00
-6.956521739130434590e-01,-0.000000000000000000e+00
-6.521739130434782705e-01,-0.000000000000000000e+00
-6.086956521739130821e-01,-0.000000000000000000e+00
-5.652173913043478937e-01,-0.000000000000000000e+00
-5.217391304347825942e-01,-0.000000000000000000e+00
-4.782608695652174058e-01,-0.000000000000000000e+00
-4.347826086956522174e-01,-0.000000000000000000e+00
-3.913043478260869179e-01,-0.000000000000000000e+00
-3.478260869565217295e-01,-0.000000000000000000e+00
-3.043478260869565410e-01,-0.000000000000000000e+00
-2.608695652173913526e-01,-0.000000000000000000e+00
-2.173913043478261642e-01,-0.000000000000000000e+00
-1.739130434782608647e-01,-0.000000000000000000e+00
-1.304347826086956763e-01,-0.000000000000000000e+00
-8.695652173913048788e-02,-0.000000000000000000e+00
-4.347826086956518843e-02,-0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
